Date,Channel,Campaign,Visitors,Leads,MQLs,SQLs,Customers,Spend (USD),Revenue (USD)
2025-11-27,Organic Search,Product Pages SEO,330,30,12,10,4,16.6,6725.14
2025-11-27,Paid Search,Brand Keywords,181,35,24,14,6,331.91,9828.88
2025-11-27,Paid Search,Competitor Keywords,120,7,4,1,0,402.68,0.0
2025-11-27,Paid Search,Generic Keywords,411,34,22,12,4,896.4,6667.18
2025-11-27,Paid Social,Facebook Prospecting,702,23,7,3,3,423.87,2997.73
2025-11-27,Paid Social,Instagram Prospecting,472,14,4,2,0,369.41,0.0
2025-11-27,Paid Social,LinkedIn ABM,109,14,8,5,2,472.88,4712.55
2025-11-27,Referral,Customer Referral Program,71,23,18,18,10,22.05,18939.05
2025-11-27,Referral,Partner Program,49,7,5,3,0,25.02,0.0
2025-11-28,Direct,Direct/Brand,287,16,5,4,2,0.0,2918.69
2025-11-28,Email,Drip Nurture,163,24,19,16,3,3.09,3808.46
2025-11-28,Email,Newsletter,234,31,13,8,4,4.6,5038.93
2025-11-28,Organic Search,Blog SEO,534,35,15,12,2,27.86,2671.45
2025-11-28,Organic Search,Product Pages SEO,339,34,18,12,7,16.52,14370.84
2025-11-28,Paid Search,Brand Keywords,181,25,13,9,3,337.57,4692.64
2025-11-28,Paid Search,Competitor Keywords,126,12,4,3,1,419.56,1241.13
2025-11-28,Paid Search,Generic Keywords,403,36,18,11,5,1111.55,8244.88
2025-11-28,Paid Social,Facebook Prospecting,685,8,0,0,0,411.67,0.0
2025-11-28,Paid Social,Instagram Prospecting,492,11,4,0,0,370.29,0.0
2025-11-28,Paid Social,LinkedIn ABM,111,11,6,4,1,492.55,2077.48
2025-11-28,Referral,Customer Referral Program,101,29,26,19,10,28.63,18554.7
2025-11-28,Referral,Partner Program,50,12,6,6,2,25.92,4881.05
2025-11-29,Direct,Direct/Brand,155,5,2,0,0,0.0,0.0
2025-11-29,Email,Drip Nurture,85,20,14,12,5,1.75,7155.05
2025-11-29,Email,Newsletter,115,11,4,3,1,2.19,1294.06
2025-11-29,Organic Search,Blog SEO,320,18,10,7,1,17.01,1888.93
2025-11-29,Organic Search,Product Pages SEO,182,13,5,3,0,8.67,0.0
2025-11-29,Paid Search,Brand Keywords,88,15,12,7,3,165.68,4302.67
2025-11-29,Paid Search,Competitor Keywords,55,5,3,3,2,166.05,2265.35
2025-11-29,Paid Search,Generic Keywords,236,12,6,1,0,661.24,0.0
2025-11-29,Paid Social,Facebook Prospecting,579,20,5,2,0,376.33,0.0
2025-11-29,Paid Social,Instagram Prospecting,410,14,3,2,0,306.51,0.0
2025-11-29,Paid Social,LinkedIn ABM,105,12,6,3,2,416.68,5537.99
2025-11-29,Referral,Customer Referral Program,47,10,8,7,4,14.25,6022.41
2025-11-29,Referral,Partner Program,28,4,4,3,1,13.03,2423.57
2025-11-30,Direct,Direct/Brand,162,4,2,1,0,0.0,0.0
2025-11-30,Email,Drip Nurture,74,13,8,6,3,1.52,5045.87
2025-11-30,Email,Newsletter,121,15,7,6,0,2.5,0.0
2025-11-30,Organic Search,Blog SEO,285,20,7,5,1,15.59,1157.42
2025-11-30,Organic Search,Product Pages SEO,174,18,7,5,2,7.71,3422.0
2025-11-30,Paid Search,Brand Keywords,75,12,8,7,2,144.77,4394.16
2025-11-30,Paid Search,Competitor Keywords,69,6,5,3,0,234.81,0.0
2025-11-30,Paid Search,Generic Keywords,218,13,11,6,2,456.57,2577.77
2025-11-30,Paid Social,Facebook Prospecting,561,10,4,2,2,403.17,2274.35
2025-11-30,Paid Social,Instagram Prospecting,446,15,5,2,0,297.83,0.0
2025-11-30,Paid Social,LinkedIn ABM,116,7,6,4,2,462.9,4607.95
2025-11-30,Referral,Customer Referral Program,52,11,9,8,6,17.09,11437.06
2025-11-30,Referral,Partner Program,30,7,2,0,0,14.37,0.0
2025-12-01,Direct,Direct/Brand,275,9,6,5,2,0.0,3016.17
2025-12-01,Email,Drip Nurture,145,21,14,13,4,2.73,5373.91
2025-12-01,Email,Newsletter,213,21,13,10,3,4.0,4869.41
2025-12-01,Organic Search,Blog SEO,491,28,13,9,5,25.74,6090.1
2025-12-01,Organic Search,Product Pages SEO,324,33,12,8,2,15.58,2798.25
2025-12-01,Paid Search,Brand Keywords,161,32,24,18,6,270.34,10799.9
2025-12-01,Paid Search,Competitor Keywords,102,6,2,2,1,352.62,1227.73
2025-12-01,Paid Search,Generic Keywords,366,25,11,6,1,1030.66,1390.97
2025-12-01,Paid Social,Facebook Prospecting,595,25,10,2,1,426.58,1029.87
2025-12-01,Paid Social,Instagram Prospecting,447,11,4,1,0,303.97,0.0
2025-12-01,Paid Social,LinkedIn ABM,105,8,4,2,1,468.35,2180.37
2025-12-01,Referral,Customer Referral Program,77,19,17,14,8,22.19,12900.44
2025-12-01,Referral,Partner Program,55,6,4,3,2,28.2,3177.21
2025-12-02,Direct,Direct/Brand,284,18,11,6,0,0.0,0.0
2025-12-02,Email,Drip Nurture,128,21,10,9,7,2.77,9903.9
2025-12-02,Email,Newsletter,216,22,10,7,1,4.53,1268.61
2025-12-02,Organic Search,Blog SEO,507,32,16,10,2,25.94,3322.31
2025-12-02,Organic Search,Product Pages SEO,323,24,11,8,3,17.67,4734.28
2025-12-02,Paid Search,Brand Keywords,162,23,14,7,3,295.96,4333.01
2025-12-02,Paid Search,Competitor Keywords,110,10,6,5,3,363.89,4144.24
2025-12-02,Paid Search,Generic Keywords,398,29,8,3,1,880.37,1812.7
2025-12-02,Paid Social,Facebook Prospecting,666,23,8,1,1,448.28,1403.81
2025-12-02,Paid Social,Instagram Prospecting,477,19,5,3,0,328.22,0.0
2025-12-02,Paid Social,LinkedIn ABM,125,16,11,7,1,526.01,2465.84
2025-12-02,Referral,Customer Referral Program,71,16,13,10,6,21.44,11855.51
2025-12-02,Referral,Partner Program,57,14,11,8,2,28.01,4831.51
2025-12-03,Direct,Direct/Brand,265,11,8,5,2,0.0,2324.26
2025-12-03,Email,Drip Nurture,113,24,15,14,7,2.42,8678.14
2025-12-03,Email,Newsletter,207,21,14,10,4,4.14,6014.64
2025-12-03,Organic Search,Blog SEO,497,36,16,9,4,26.15,5589.56
2025-12-03,Organic Search,Product Pages SEO,319,35,13,10,6,15.85,9756.2
2025-12-03,Paid Search,Brand Keywords,165,27,16,10,3,283.96,4563.43
2025-12-03,Paid Search,Competitor Keywords,102,2,0,0,0,324.1,0.0
2025-12-03,Paid Search,Generic Keywords,377,19,10,7,2,961.1,2294.68
2025-12-03,Paid Social,Facebook Prospecting,659,19,10,7,1,463.69,1245.02
2025-12-03,Paid Social,Instagram Prospecting,435,17,7,6,0,284.6,0.0
2025-12-03,Paid Social,LinkedIn ABM,109,16,4,2,0,428.1,0.0
2025-12-03,Referral,Customer Referral Program,82,26,20,19,11,24.99,15453.47
2025-12-03,Referral,Partner Program,55,12,10,9,5,27.87,7246.49
2025-12-04,Direct,Direct/Brand,258,17,6,2,0,0.0,0.0
2025-12-04,Email,Drip Nurture,151,23,13,11,5,3.03,7816.59
2025-12-04,Email,Newsletter,210,26,15,9,4,4.3,5703.51
2025-12-04,Organic Search,Blog SEO,538,37,22,17,6,24.83,8181.26
2025-12-04,Organic Search,Product Pages SEO,317,27,10,7,2,14.43,3012.63
2025-12-04,Paid Search,Brand Keywords,166,19,11,7,2,303.93,3029.91
2025-12-04,Paid Search,Competitor Keywords,147,15,8,4,0,473.47,0.0
2025-12-04,Paid Search,Generic Keywords,367,20,8,5,1,867.17,1669.45
2025-12-04,Paid Social,Facebook Prospecting,639,24,6,2,0,428.86,0.0
2025-12-04,Paid Social,Instagram Prospecting,477,12,7,4,1,319.09,997.1
2025-12-04,Paid Social,LinkedIn ABM,115,18,10,8,2,496.17,4626.49
2025-12-04,Referral,Customer Referral Program,59,12,7,7,4,17.65,6793.2
2025-12-04,Referral,Partner Program,55,11,7,5,0,26.15,0.0
2025-12-05,Direct,Direct/Brand,278,19,8,3,0,0.0,0.0
2025-12-05,Email,Drip Nurture,131,21,17,14,6,2.29,7717.14
2025-12-05,Email,Newsletter,229,26,12,8,2,4.75,2715.33
2025-12-05,Organic Search,Blog SEO,461,21,14,8,2,20.49,2296.11
2025-12-05,Organic Search,Product Pages SEO,305,29,21,14,8,15.92,11104.12
2025-12-05,Paid Search,Brand Keywords,178,35,24,12,2,316.54,4110.94
2025-12-05,Paid Search,Competitor Keywords,128,14,6,3,1,457.64,1071.34
2025-12-05,Paid Search,Generic Keywords,373,28,12,7,1,929.41,1457.89
2025-12-05,Paid Social,Facebook Prospecting,634,24,13,6,1,422.47,1281.86
2025-12-05,Paid Social,Instagram Prospecting,477,13,6,2,1,336.66,1419.47
2025-12-05,Paid Social,LinkedIn ABM,111,12,7,6,2,488.16,5219.88
2025-12-05,Referral,Customer Referral Program,77,19,15,14,8,22.62,18335.93
2025-12-05,Referral,Partner Program,37,6,3,1,0,15.98,0.0
2025-12-06,Direct,Direct/Brand,146,7,2,2,1,0.0,1592.08
2025-12-06,Email,Drip Nurture,73,16,13,8,3,1.58,4436.71
2025-12-06,Email,Newsletter,105,9,3,2,0,2.21,0.0
2025-12-06,Organic Search,Blog SEO,274,11,7,5,2,13.56,3534.19
2025-12-06,Organic Search,Product Pages SEO,157,14,8,3,1,7.42,1712.95
2025-12-06,Paid Search,Brand Keywords,94,22,15,13,2,169.93,2787.55
2025-12-06,Paid Search,Competitor Keywords,46,2,1,1,1,140.76,1407.93
2025-12-06,Paid Search,Generic Keywords,189,11,6,4,1,479.17,1107.68
2025-12-06,Paid Social,Facebook Prospecting,567,16,4,2,1,390.47,1182.76
2025-12-06,Paid Social,Instagram Prospecting,395,14,3,1,0,293.83,0.0
2025-12-06,Paid Social,LinkedIn ABM,88,8,5,4,2,339.37,4744.45
2025-12-06,Referral,Customer Referral Program,46,6,5,2,2,13.11,2987.34
2025-12-06,Referral,Partner Program,28,1,0,0,0,15.09,0.0
2025-12-07,Direct,Direct/Brand,167,4,1,0,0,0.0,0.0
2025-12-07,Email,Drip Nurture,73,16,8,5,3,1.47,3844.37
2025-12-07,Email,Newsletter,128,12,8,4,3,2.4,4347.44
2025-12-07,Organic Search,Blog SEO,266,20,13,5,1,13.03,1134.71
2025-12-07,Organic Search,Product Pages SEO,171,14,12,10,2,7.08,3504.86
2025-12-07,Paid Search,Brand Keywords,102,13,10,7,2,161.03,3357.12
2025-12-07,Paid Search,Competitor Keywords,60,4,2,1,1,189.72,1359.03
2025-12-07,Paid Search,Generic Keywords,207,21,10,4,1,543.94,1702.45
2025-12-07,Paid Social,Facebook Prospecting,526,12,8,6,1,356.91,1199.15
2025-12-07,Paid Social,Instagram Prospecting,382,14,7,3,0,251.88,0.0
2025-12-07,Paid Social,LinkedIn ABM,101,13,8,5,2,446.91,3441.73
2025-12-07,Referral,Customer Referral Program,38,8,8,6,4,11.21,6425.49
2025-12-07,Referral,Partner Program,28,5,5,3,0,15.63,0.0
2025-12-08,Direct,Direct/Brand,262,12,8,5,2,0.0,2986.99
2025-12-08,Email,Drip Nurture,128,24,16,14,5,2.6,7534.25
2025-12-08,Email,Newsletter,232,17,10,7,1,4.71,1380.61
2025-12-08,Organic Search,Blog SEO,497,36,15,9,2,23.45,2667.24
2025-12-08,Organic Search,Product Pages SEO,326,24,14,11,1,17.21,1529.52
2025-12-08,Paid Search,Brand Keywords,180,27,19,15,4,344.59,6296.95
2025-12-08,Paid Search,Competitor Keywords,120,17,5,0,0,394.06,0.0
2025-12-08,Paid Search,Generic Keywords,350,31,15,5,2,893.45,2661.0
2025-12-08,Paid Social,Facebook Prospecting,642,27,8,5,0,428.87,0.0
2025-12-08,Paid Social,Instagram Prospecting,445,8,1,0,0,303.16,0.0
2025-12-08,Paid Social,LinkedIn ABM,95,16,13,10,4,380.93,8551.66
2025-12-08,Referral,Customer Referral Program,87,18,17,14,7,25.51,14899.8
2025-12-08,Referral,Partner Program,46,9,9,9,6,21.82,8381.03
2025-12-09,Direct,Direct/Brand,297,12,4,2,1,0.0,1500.52
2025-12-09,Email,Drip Nurture,124,20,12,8,5,2.55,6718.03
2025-12-09,Email,Newsletter,218,28,18,14,6,4.4,7169.32
2025-12-09,Organic Search,Blog SEO,517,28,17,10,3,26.11,4991.59
2025-12-09,Organic Search,Product Pages SEO,353,27,17,10,4,18.7,7451.3
2025-12-09,Paid Search,Brand Keywords,168,27,15,11,4,311.59,7088.76
2025-12-09,Paid Search,Competitor Keywords,134,14,7,3,0,503.12,0.0
2025-12-09,Paid Search,Generic Keywords,369,28,13,5,0,1025.23,0.0
2025-12-09,Paid Social,Facebook Prospecting,588,24,13,3,0,378.58,0.0
2025-12-09,Paid Social,Instagram Prospecting,444,18,6,2,1,302.14,995.71
2025-12-09,Paid Social,LinkedIn ABM,100,5,4,4,1,484.15,2255.31
2025-12-09,Referral,Customer Referral Program,67,16,12,8,5,19.37,9385.63
2025-12-09,Referral,Partner Program,49,13,6,6,4,25.04,7814.62
2025-12-10,Direct,Direct/Brand,307,11,1,1,0,0.0,0.0
2025-12-10,Email,Drip Nurture,116,28,14,12,8,2.4,13594.82
2025-12-10,Email,Newsletter,201,11,8,5,2,3.79,2378.39
2025-12-10,Organic Search,Blog SEO,518,27,9,5,1,26.52,1480.44
2025-12-10,Organic Search,Product Pages SEO,321,26,14,11,2,16.68,2837.05
2025-12-10,Paid Search,Brand Keywords,184,34,17,11,4,349.81,4247.46
2025-12-10,Paid Search,Competitor Keywords,115,7,3,2,0,408.06,0.0
2025-12-10,Paid Search,Generic Keywords,331,21,12,9,4,798.05,7038.89
2025-12-10,Paid Social,Facebook Prospecting,657,15,7,3,1,456.51,935.28
2025-12-10,Paid Social,Instagram Prospecting,477,10,3,1,0,321.09,0.0
2025-12-10,Paid Social,LinkedIn ABM,122,15,7,6,4,540.94,10830.08
2025-12-10,Referral,Customer Referral Program,76,28,22,17,11,23.3,17928.41
2025-12-10,Referral,Partner Program,54,8,5,5,3,26.8,6394.88
2025-12-11,Direct,Direct/Brand,269,11,3,0,0,0.0,0.0
2025-12-11,Email,Drip Nurture,118,22,16,15,9,2.39,12938.91
2025-12-11,Email,Newsletter,212,24,16,13,7,4.49,9529.0
2025-12-11,Organic Search,Blog SEO,485,30,11,6,2,25.28,2066.01
2025-12-11,Organic Search,Product Pages SEO,308,26,15,12,2,13.05,3061.41
2025-12-11,Paid Search,Brand Keywords,194,29,16,13,6,346.94,10679.61
2025-12-11,Paid Search,Competitor Keywords,99,6,3,2,0,349.36,0.0
2025-12-11,Paid Search,Generic Keywords,396,25,11,3,0,944.19,0.0
2025-12-11,Paid Social,Facebook Prospecting,661,16,6,2,1,392.56,1157.43
2025-12-11,Paid Social,Instagram Prospecting,500,24,4,1,0,360.1,0.0
2025-12-11,Paid Social,LinkedIn ABM,127,12,11,7,3,538.11,7531.73
2025-12-11,Referral,Customer Referral Program,85,20,12,8,2,28.63,3713.54
2025-12-11,Referral,Partner Program,47,9,6,4,4,22.82,7189.94
2025-12-12,Direct,Direct/Brand,277,11,3,1,0,0.0,0.0
2025-12-12,Email,Drip Nurture,123,20,13,10,6,2.48,9894.95
2025-12-12,Email,Newsletter,192,25,12,9,3,3.83,3491.55
2025-12-12,Organic Search,Blog SEO,465,27,8,5,2,23.52,2752.23
2025-12-12,Organic Search,Product Pages SEO,305,26,11,8,4,15.87,9741.08
2025-12-12,Paid Search,Brand Keywords,164,31,17,9,3,306.12,4245.4
2025-12-12,Paid Search,Competitor Keywords,125,10,5,2,1,392.23,1298.54
2025-12-12,Paid Search,Generic Keywords,360,28,9,4,1,948.83,1355.93
2025-12-12,Paid Social,Facebook Prospecting,634,18,9,3,0,442.61,0.0
2025-12-12,Paid Social,Instagram Prospecting,455,14,2,0,0,336.66,0.0
2025-12-12,Paid Social,LinkedIn ABM,119,9,6,4,2,514.73,4558.14
2025-12-12,Referral,Customer Referral Program,78,21,16,13,8,25.92,12941.03
2025-12-12,Referral,Partner Program,57,10,7,5,3,26.44,5184.43
2025-12-13,Direct,Direct/Brand,141,9,6,5,0,0.0,0.0
2025-12-13,Email,Drip Nurture,87,23,15,13,5,1.64,7230.45
2025-12-13,Email,Newsletter,131,12,7,6,3,2.75,4242.94
2025-12-13,Organic Search,Blog SEO,271,21,15,8,0,14.64,0.0
2025-12-13,Organic Search,Product Pages SEO,183,14,4,4,3,8.23,5200.42
2025-12-13,Paid Search,Brand Keywords,99,21,7,5,4,182.82,4799.05
2025-12-13,Paid Search,Competitor Keywords,69,3,1,0,0,250.19,0.0
2025-12-13,Paid Search,Generic Keywords,172,11,8,5,3,437.85,4565.01
2025-12-13,Paid Social,Facebook Prospecting,547,18,6,2,1,359.9,1264.99
2025-12-13,Paid Social,Instagram Prospecting,381,9,5,3,0,266.51,0.0
2025-12-13,Paid Social,LinkedIn ABM,87,9,7,6,3,380.27,6277.59
2025-12-13,Referral,Customer Referral Program,35,8,3,2,0,10.4,0.0
2025-12-13,Referral,Partner Program,25,6,4,3,2,12.11,2832.99
2025-12-14,Direct,Direct/Brand,152,8,4,3,0,0.0,0.0
2025-12-14,Email,Drip Nurture,84,18,14,14,6,1.71,6581.01
2025-12-14,Email,Newsletter,110,9,5,4,0,2.14,0.0
2025-12-14,Organic Search,Blog SEO,260,21,9,6,1,13.07,1601.8
2025-12-14,Organic Search,Product Pages SEO,183,15,10,6,2,8.82,2848.82
2025-12-14,Paid Search,Brand Keywords,110,19,13,10,4,198.05,6260.78
2025-12-14,Paid Search,Competitor Keywords,55,3,1,0,0,181.09,0.0
2025-12-14,Paid Search,Generic Keywords,190,19,8,5,0,518.1,0.0
2025-12-14,Paid Social,Facebook Prospecting,547,23,8,5,0,385.4,0.0
2025-12-14,Paid Social,Instagram Prospecting,373,12,2,0,0,273.74,0.0
2025-12-14,Paid Social,LinkedIn ABM,86,12,10,6,2,366.19,4475.76
2025-12-14,Referral,Customer Referral Program,44,10,6,3,1,12.56,1681.73
2025-12-14,Referral,Partner Program,29,5,4,2,1,13.84,1521.62
2025-12-15,Direct,Direct/Brand,282,11,5,3,1,0.0,1742.88
2025-12-15,Email,Drip Nurture,123,29,17,13,7,2.43,8553.4
2025-12-15,Email,Newsletter,206,25,11,5,3,4.09,4763.28
2025-12-15,Organic Search,Blog SEO,529,35,16,9,4,27.51,5366.56
2025-12-15,Organic Search,Product Pages SEO,283,30,17,16,3,13.83,3896.82
2025-12-15,Paid Search,Brand Keywords,175,40,18,14,7,336.98,13184.35
2025-12-15,Paid Search,Competitor Keywords,102,14,5,2,0,356.32,0.0
2025-12-15,Paid Search,Generic Keywords,377,35,13,8,3,1059.23,4473.48
2025-12-15,Paid Social,Facebook Prospecting,658,32,15,7,2,421.44,1837.66
2025-12-15,Paid Social,Instagram Prospecting,425,13,1,0,0,279.68,0.0
2025-12-15,Paid Social,LinkedIn ABM,105,12,8,4,1,440.43,2369.55
2025-12-15,Referral,Customer Referral Program,59,13,7,7,4,17.99,8080.13
2025-12-15,Referral,Partner Program,57,9,5,5,2,24.31,3648.56
2025-12-16,Direct,Direct/Brand,249,15,6,3,1,0.0,1497.31
2025-12-16,Email,Drip Nurture,138,30,15,14,6,2.84,6295.17
2025-12-16,Email,Newsletter,234,19,6,4,2,5.23,3360.36
2025-12-16,Organic Search,Blog SEO,489,29,14,5,1,25.18,1607.48
2025-12-16,Organic Search,Product Pages SEO,300,26,15,12,1,11.99,1471.65
2025-12-16,Paid Search,Brand Keywords,160,14,10,8,1,286.08,1486.3
2025-12-16,Paid Search,Competitor Keywords,119,9,2,2,0,369.75,0.0
2025-12-16,Paid Search,Generic Keywords,344,27,11,4,1,845.74,1545.82
2025-12-16,Paid Social,Facebook Prospecting,621,16,7,4,0,429.35,0.0
2025-12-16,Paid Social,Instagram Prospecting,454,16,4,1,1,305.04,1047.65
2025-12-16,Paid Social,LinkedIn ABM,99,10,6,6,3,385.37,7151.09
2025-12-16,Referral,Customer Referral Program,83,25,21,21,14,26.14,19814.52
2025-12-16,Referral,Partner Program,38,6,5,5,2,16.83,3601.23
2025-12-17,Direct,Direct/Brand,236,5,0,0,0,0.0,0.0
2025-12-17,Email,Drip Nurture,151,27,18,15,8,3.03,13416.28
2025-12-17,Email,Newsletter,199,19,9,6,1,4.15,1052.08
2025-12-17,Organic Search,Blog SEO,490,33,11,8,3,26.06,4070.7
2025-12-17,Organic Search,Product Pages SEO,334,27,10,6,2,16.85,2985.83
2025-12-17,Paid Search,Brand Keywords,171,20,13,8,4,353.15,7794.58
2025-12-17,Paid Search,Competitor Keywords,98,11,4,3,0,328.83,0.0
2025-12-17,Paid Search,Generic Keywords,383,27,9,7,3,926.15,4950.7
2025-12-17,Paid Social,Facebook Prospecting,619,20,5,2,1,417.54,911.29
2025-12-17,Paid Social,Instagram Prospecting,464,10,3,2,0,328.48,0.0
2025-12-17,Paid Social,LinkedIn ABM,134,13,7,4,0,584.59,0.0
2025-12-17,Referral,Customer Referral Program,74,22,16,16,11,20.68,20149.45
2025-12-17,Referral,Partner Program,52,8,6,5,3,25.32,5889.33
2025-12-18,Direct,Direct/Brand,291,14,7,1,0,0.0,0.0
2025-12-18,Email,Drip Nurture,158,31,21,15,5,2.99,5707.57
2025-12-18,Email,Newsletter,216,28,14,10,2,4.33,2458.96
2025-12-18,Organic Search,Blog SEO,488,37,14,13,3,24.65,3981.56
2025-12-18,Organic Search,Product Pages SEO,337,43,29,22,9,17.9,13069.51
2025-12-18,Paid Search,Brand Keywords,186,24,13,11,2,319.37,2935.98
2025-12-18,Paid Search,Competitor Keywords,103,7,5,2,0,354.28,0.0
2025-12-18,Paid Search,Generic Keywords,374,35,9,3,0,955.34,0.0
2025-12-18,Paid Social,Facebook Prospecting,632,11,4,0,0,413.09,0.0
2025-12-18,Paid Social,Instagram Prospecting,459,15,4,0,0,343.36,0.0
2025-12-18,Paid Social,LinkedIn ABM,122,21,13,11,3,451.24,7167.76
2025-12-18,Referral,Customer Referral Program,69,11,9,8,2,21.46,4181.39
2025-12-18,Referral,Partner Program,31,8,6,4,1,14.76,2107.63
2025-12-19,Direct,Direct/Brand,291,10,2,2,0,0.0,0.0
2025-12-19,Email,Drip Nurture,137,20,13,12,7,2.63,8063.41
2025-12-19,Email,Newsletter,231,24,16,13,6,4.74,8741.53
2025-12-19,Organic Search,Blog SEO,536,39,26,16,3,25.51,3393.76
2025-12-19,Organic Search,Product Pages SEO,322,26,12,10,6,14.85,9398.34
2025-12-19,Paid Search,Brand Keywords,166,23,15,12,3,292.7,4319.15
2025-12-19,Paid Search,Competitor Keywords,113,13,5,3,1,351.86,1136.01
2025-12-19,Paid Search,Generic Keywords,357,28,10,6,2,1002.3,2063.16
2025-12-19,Paid Social,Facebook Prospecting,638,25,10,4,0,415.63,0.0
2025-12-19,Paid Social,Instagram Prospecting,478,17,6,2,1,348.62,1147.75
2025-12-19,Paid Social,LinkedIn ABM,133,17,11,10,1,550.97,1959.53
2025-12-19,Referral,Customer Referral Program,87,27,26,25,14,23.27,22126.8
2025-12-19,Referral,Partner Program,52,10,7,5,4,26.36,7518.63
2025-12-20,Direct,Direct/Brand,181,13,7,5,2,0.0,3722.25
2025-12-20,Email,Drip Nurture,71,11,5,5,0,1.5,0.0
2025-12-20,Email,Newsletter,109,11,6,3,1,2.38,1467.71
2025-12-20,Organic Search,Blog SEO,270,21,8,6,2,13.99,2882.22
2025-12-20,Organic Search,Product Pages SEO,167,14,9,5,4,8.39,4946.56
2025-12-20,Paid Search,Brand Keywords,89,18,10,9,3,171.43,4419.76
2025-12-20,Paid Search,Competitor Keywords,65,7,4,2,0,245.14,0.0
2025-12-20,Paid Search,Generic Keywords,194,20,11,9,2,505.42,2511.3
2025-12-20,Paid Social,Facebook Prospecting,533,20,5,2,0,317.46,0.0
2025-12-20,Paid Social,Instagram Prospecting,352,9,5,4,0,243.9,0.0
2025-12-20,Paid Social,LinkedIn ABM,99,7,2,2,1,413.13,2797.17
2025-12-20,Referral,Customer Referral Program,54,11,8,5,3,14.6,5658.28
2025-12-20,Referral,Partner Program,29,4,3,3,2,13.55,3419.85
2025-12-21,Direct,Direct/Brand,153,8,4,2,1,0.0,1597.44
2025-12-21,Email,Drip Nurture,80,14,8,8,4,1.57,5991.32
2025-12-21,Email,Newsletter,129,7,5,2,2,2.83,3173.75
2025-12-21,Organic Search,Blog SEO,268,15,9,4,1,12.66,1499.12
2025-12-21,Organic Search,Product Pages SEO,183,11,5,5,3,9.95,4148.28
2025-12-21,Paid Search,Brand Keywords,81,17,13,9,5,121.36,8407.2
2025-12-21,Paid Search,Competitor Keywords,74,10,4,2,1,231.44,1702.3
2025-12-21,Paid Search,Generic Keywords,210,19,8,3,0,527.65,0.0
2025-12-21,Paid Social,Facebook Prospecting,537,18,5,1,0,352.11,0.0
2025-12-21,Paid Social,Instagram Prospecting,387,13,4,0,0,294.93,0.0
2025-12-21,Paid Social,LinkedIn ABM,92,11,6,5,3,381.99,6468.0
2025-12-21,Referral,Customer Referral Program,50,10,7,3,2,15.74,3481.98
2025-12-21,Referral,Partner Program,27,7,5,4,2,14.84,4351.78
2025-12-22,Direct,Direct/Brand,281,23,9,4,0,0.0,0.0
2025-12-22,Email,Drip Nurture,113,24,18,15,5,2.35,8746.94
2025-12-22,Email,Newsletter,231,26,18,11,4,4.7,4573.15
2025-12-22,Organic Search,Blog SEO,453,30,18,12,4,21.91,5219.75
2025-12-22,Organic Search,Product Pages SEO,326,28,20,15,8,16.04,14116.96
2025-12-22,Paid Search,Brand Keywords,176,32,22,15,7,300.27,10901.83
2025-12-22,Paid Search,Competitor Keywords,133,20,13,5,1,477.73,1475.34
2025-12-22,Paid Search,Generic Keywords,374,34,16,9,3,981.92,4440.18
2025-12-22,Paid Social,Facebook Prospecting,623,26,12,4,1,437.46,1195.32
2025-12-22,Paid Social,Instagram Prospecting,411,12,3,2,1,280.97,1092.78
2025-12-22,Paid Social,LinkedIn ABM,123,18,11,9,5,570.75,10613.09
2025-12-22,Referral,Customer Referral Program,90,28,18,15,9,28.38,16820.4
2025-12-22,Referral,Partner Program,45,17,10,10,5,22.15,10395.96
2025-12-23,Direct,Direct/Brand,280,13,4,1,1,0.0,1438.55
2025-12-23,Email,Drip Nurture,152,31,26,23,12,2.88,14336.54
2025-12-23,Email,Newsletter,239,25,18,14,4,5.12,4142.34
2025-12-23,Organic Search,Blog SEO,485,38,15,12,0,23.2,0.0
2025-12-23,Organic Search,Product Pages SEO,290,26,10,8,2,15.05,3170.14
2025-12-23,Paid Search,Brand Keywords,171,41,23,16,6,306.74,9039.86
2025-12-23,Paid Search,Competitor Keywords,104,10,2,1,0,340.73,0.0
